unique_id,date,time_analyzed,medium,data_type,data_provider,instrument,replicate_num,analytical_session_id,plant_id,unit_type_id,unit_sub_id,measurement_point,parameter_name,units,value,uncertainty,source_file,source_sheet,source_col_idx,date_generated,notes,flag_match
PLANT_A_primary_clarifier_20250426_01,2025-04-26,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,24.676174,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250426_01,2025-04-26,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,24.676174016351997,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250426_01,2025-04-26,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,39.9872843,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250426_01,2025-04-26,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,39.987284342808,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250427_01,2025-04-27,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,30.5196487,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250427_01,2025-04-27,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,30.519648714503997,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250427_01,2025-04-27,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,39.4098318,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250427_01,2025-04-27,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,39.409831830984,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250428_01,2025-04-28,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.7679706,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250428_01,2025-04-28,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.767970574808,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250428_01,2025-04-28,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.9171774,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250428_01,2025-04-28,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.9171774448,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250429_01,2025-04-29,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.5223378,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250429_01,2025-04-29,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.522337789808,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250429_01,2025-04-29,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.8958622,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250429_01,2025-04-29,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.89586217136,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250430_01,2025-04-30,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.6647777,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250430_01,2025-04-30,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.664777713048,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250430_01,2025-04-30,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,45.8350684,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250430_01,2025-04-30,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,45.835068402480005,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250501_01,2025-05-01,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,40.3708162,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250501_01,2025-05-01,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,40.37081623152,0.56112,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250501_01,2025-05-01,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,45.0378392,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250501_01,2025-05-01,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,45.03783916656,0.5647272,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250502_01,2025-05-02,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.3324938,0.68136,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250502_01,2025-05-02,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.332493811696,0.68136,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250502_01,2025-05-02,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,46.6121715,0.693384,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250502_01,2025-05-02,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,46.61217154656,0.693384,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250503_01,2025-05-03,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.4270357,0.68136,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250503_01,2025-05-03,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.427035666007995,0.68136,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250503_01,2025-05-03,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,47.374441,0.693384,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250503_01,2025-05-03,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,47.3744409624,0.693384,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250504_01,2025-05-04,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,34.3526894,0.68136,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250504_01,2025-05-04,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,34.352689410336,0.68136,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250504_01,2025-05-04,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,46.6332287,0.693384,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250504_01,2025-05-04,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,46.63322869679999,0.693384,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250505_01,2025-05-05,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,34.0831577,0.68136,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250505_01,2025-05-05,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,34.083157682856,0.68136,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250505_01,2025-05-05,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.7043923,0.693384,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250505_01,2025-05-05,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.704392283919994,0.693384,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250506_01,2025-05-06,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,22.1983245,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250506_01,2025-05-06,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,22.198324500936,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250506_01,2025-05-06,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,25.7336409,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250506_01,2025-05-06,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,25.73364091272,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250507_01,2025-05-07,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.0618153,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250507_01,2025-05-07,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.061815291239995,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250507_01,2025-05-07,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,37.8631432,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250507_01,2025-05-07,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,37.863143180087995,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250508_01,2025-05-08,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.5963215,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250508_01,2025-05-08,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.596321461824,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250508_01,2025-05-08,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,42.5263939,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250508_01,2025-05-08,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,42.52639386168,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250509_01,2025-05-09,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.7469723,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250509_01,2025-05-09,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.746972282032,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250509_01,2025-05-09,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,37.2444628,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250509_01,2025-05-09,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,37.244462805119994,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250510_01,2025-05-10,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.4675244,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250510_01,2025-05-10,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.46752443792,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250510_01,2025-05-10,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,35.3505433,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250510_01,2025-05-10,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,35.350543298664,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250511_01,2025-05-11,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,32.1855934,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250511_01,2025-05-11,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,32.185593369336,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250511_01,2025-05-11,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.0482739,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250511_01,2025-05-11,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.0482738984,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250512_01,2025-05-12,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,28.4019631,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250512_01,2025-05-12,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,28.40196306504,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250512_01,2025-05-12,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.4733536,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250512_01,2025-05-12,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.47335364096,0.2761512,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250513_01,2025-05-13,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,31.2734927,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250513_01,2025-05-13,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,31.273492737191997,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250513_01,2025-05-13,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.8279332,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250513_01,2025-05-13,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.82793318456,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250514_01,2025-05-14,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,33.0107694,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250514_01,2025-05-14,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,33.010769427335994,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250514_01,2025-05-14,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.3302783,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250514_01,2025-05-14,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.33027826936,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250515_01,2025-05-15,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,42.8567327,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250515_01,2025-05-15,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,42.85673274072,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250515_01,2025-05-15,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,37.8751442,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250515_01,2025-05-15,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,37.875144158136,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250516_01,2025-05-16,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.8416545,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250516_01,2025-05-16,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.841654488488,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250516_01,2025-05-16,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,45.5986996,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250516_01,2025-05-16,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,45.59869956840001,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250517_01,2025-05-17,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.3895439,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250517_01,2025-05-17,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.3895439282,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250517_01,2025-05-17,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,46.1931412,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250517_01,2025-05-17,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,46.19314123872,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250518_01,2025-05-18,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,33.8521974,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250518_01,2025-05-18,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,33.852197412311995,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250518_01,2025-05-18,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,47.4280729,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250518_01,2025-05-18,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,47.42807285208,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250519_01,2025-05-19,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,39.3863656,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250519_01,2025-05-19,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,39.386365568136,0.24048,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250519_01,2025-05-19,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.6562986,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250519_01,2025-05-19,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.65629864064,0.2505,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250520_01,2025-05-20,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.4202315,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250520_01,2025-05-20,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.420231532888,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
